fiyat;marka;seri;model;yil;yakit;vites;km;motor_gucu_hp;motor_hacmi_cc;cekis;renk;garanti;kimden
31900;Opel;Corsa;1.3 CDTI Enjoy;2005;Dizel;Manuel;124000;70;1248;Önden;Gümüþ Gri;Evet;Galeriden
43000;Opel;Corsa;1.2 Twinport Essentia;2011;Benzin;Yarý Otomatik;56000;80;1229;Önden;Siyah;Hayýr;Sahibinden
29500;Opel;Corsa;1.3 CDTI Essentia;2008;Dizel;Manuel;238000;75;1248;Önden;Beyaz;Hayýr;Galeriden
35500;Opel;Corsa;1.2 Twinport Essentia;2013;Benzin;Manuel;71000;85;1229;Önden;Gri;Evet;Galeriden
56900;Opel;Corsa;1.4 Color Edition;2015;Benzin;Yarý Otomatik;65000;90;1398;Önden;Kýrmýzý;Evet;Galeriden
41000;Opel;Corsa;1.2 Twinport Essentia;2013;Benzin;Yarý Otomatik;49000;85;1229;Önden;Siyah;Hayýr;Galeriden
62999;Opel;Corsa;1.4 Essentia;2017;Benzin;Otomatik;3150;90;1398;Önden;Beyaz;Evet;Sahibinden
23750;Opel;Corsa;1.0 ECO Club;2002;Benzin;Yarý Otomatik;185000;58;973;Önden;Kýrmýzý;Hayýr;Galeriden
22750;Opel;Corsa;1.4 GLS;1997;Benzin & LPG;Otomatik;257000;76;1201;Önden;Bordo;Hayýr;Galeriden
41250;Opel;Corsa;1.3 CDTI Enjoy;2012;Dizel;Manuel;175000;75;1248;Önden;Beyaz;Hayýr;Galeriden
34250;Opel;Corsa;1.4 Twinport Enjoy 111;2010;Benzin & LPG;Otomatik;49552;101;1401;Önden;Gümüþ Gri;Evet;Galeriden
44500;Opel;Corsa;1.2 Twinport Essentia;2012;Benzin & LPG;Yarý Otomatik;65000;85;1229;Önden;Kahverengi;Evet;Galeriden
40500;Opel;Corsa;1.4 Enjoy;2009;Benzin;Otomatik;132000;90;1364;Önden;Mavi;Hayýr;Galeriden
48900;Opel;Corsa;1.2 Twinport Essentia;2013;Benzin;Manuel;34250;85;1229;Önden;Gümüþ Gri;Hayýr;Galeriden
23950;Opel;Corsa;1.4 GLS;2000;Benzin & LPG;Otomatik;185000;90;1389;Önden;Gümüþ Gri;Hayýr;Sahibinden
27500;Opel;Corsa;1.3 CDTI Essentia;2005;Dizel;Yarý Otomatik;160000;70;1248;Önden;Beyaz;Hayýr;Galeriden
20400;Opel;Corsa;1.7 DTI Comfort;2003;Dizel;Manuel;279000;126;1601;Önden;Beyaz;Hayýr;Sahibinden
16900;Opel;Corsa;1.4 Swing;1997;Benzin & LPG;Manuel;162000;90;1389;Önden;Lacivert;Hayýr;Sahibinden
8250;Opel;Corsa;1.4 Sport;1994;Benzin & LPG;Manuel;156000;82;1389;Önden;Gri;Hayýr;Sahibinden
28900;Opel;Corsa;1.2 Essentia;2010;Benzin;Manuel;85000;80;1229;Önden;Gri;Hayýr;Galeriden
34000;Opel;Corsa;1.3 CDTI Essentia;2009;Dizel;Manuel;170000;75;1248;Önden;Beyaz;Hayýr;Sahibinden
47500;Opel;Corsa;1.4 Enjoy;2016;Benzin & LPG;Otomatik;14800;76;1201;Önden;Kýrmýzý;Hayýr;Sahibinden
42500;Opel;Corsa;1.2 Twinport Essentia;2013;Benzin & LPG;Manuel;76000;85;1229;Önden;Beyaz;Hayýr;Sahibinden
41000;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;130000;75;1248;Önden;Beyaz;Evet;Galeriden
50500;Opel;Corsa;1.2 Essentia;2016;Benzin;Manuel;13600;70;1229;Önden;Füme;Evet;Galeriden
35750;Opel;Corsa;1.2 Twinport Essentia;2012;Benzin;Manuel;72000;85;1229;Önden;Gri;Hayýr;Galeriden
39999;Opel;Corsa;1.3 CDTI Essentia;2009;Dizel;Manuel;160000;75;1248;Önden;Lacivert;Hayýr;Sahibinden
29750;Opel;Corsa;1.2 Essentia;2009;Benzin;Manuel;88000;80;1229;Önden;Siyah;Evet;Sahibinden
35000;Opel;Corsa;1.2 Essentia;2007;Benzin;Manuel;330000;80;1229;Önden;Gri;Hayýr;Sahibinden
51500;Opel;Corsa;1.4 Twinport Active;2013;Benzin & LPG;Otomatik;61000;100;1364;Önden;Kahverengi;Hayýr;Sahibinden
21500;Opel;Corsa;1.4 Swing;1997;Benzin & LPG;Otomatik;199000;60;1389;Önden;Bordo;Hayýr;Galeriden
33000;Opel;Corsa;1.4 Sport;2007;Benzin;Manuel;115000;90;1364;Önden;Gri;Hayýr;Sahibinden
22250;Opel;Corsa;1.4 Comfort;2001;Benzin & LPG;Manuel;183500;76;1201;Önden;Beyaz;Hayýr;Sahibinden
45500;Opel;Corsa;1.4 Twinport Essentia;2013;Benzin;Otomatik;76000;100;1364;Önden;Gümüþ Gri;Hayýr;Galeriden
30500;Opel;Corsa;1.2 Twinport Enjoy;2006;Benzin & LPG;Manuel;159790;76;1200;Önden;Lacivert;Hayýr;Galeriden
25850;Opel;Corsa;1.2 Essentia;2004;Benzin;Manuel;112000;80;1229;Önden;Kýrmýzý;Hayýr;Galeriden
45500;Opel;Corsa;1.4 Twinport Essentia;2011;Benzin & LPG;Otomatik;104000;100;1364;Önden;Siyah;Hayýr;Sahibinden
27500;Opel;Corsa;1.2 Essentia;2004;Benzin;Manuel;109850;80;1229;Önden;Kýrmýzý;Hayýr;Sahibinden
21000;Opel;Corsa;1.5 TD ECO;2000;Dizel;Manuel;235600;67;1488;Önden;Gümüþ Gri;Hayýr;Sahibinden
30950;Opel;Corsa;1.3 CDTI Essentia;2004;Dizel;Manuel;170000;76;1201;Önden;Gümüþ Gri;Hayýr;Galeriden
17000;Opel;Corsa;1.4 Swing;1997;Benzin & LPG;Manuel;235000;60;1389;Önden;Sarý;Hayýr;Galeriden
55750;Opel;Corsa;1.4 Design;2016;Benzin;Otomatik;45000;90;1398;Önden;Gümüþ Gri;Evet;Galeriden
39750;Opel;Corsa;1.4 Twinport Enjoy;2008;Benzin;Otomatik;75000;90;1364;Önden;Mavi;Hayýr;Sahibinden
22250;Opel;Corsa;1.7 DTI Comfort;2003;Dizel;Manuel;209000;126;1601;Önden;Beyaz;Hayýr;Sahibinden
35500;Opel;Corsa;1.2 Essentia;2008;Benzin;Manuel;118000;76;1201;Önden;Mavi;Hayýr;Sahibinden
19500;Opel;Corsa;1.4 Swing;1998;Benzin;Otomatik;219000;60;1389;Önden;Beyaz;Hayýr;Sahibinden
23500;Opel;Corsa;1.4 GLS;2000;Benzin & LPG;Otomatik;200150;90;1389;Önden;Sarý;Evet;Sahibinden
38500;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;114000;51;1201;Önden;Gümüþ Gri;Hayýr;Sahibinden
29750;Opel;Corsa;1.3 CDTI Essentia;2006;Dizel;Yarý Otomatik;238000;70;1248;Önden;Gümüþ Gri;Evet;Galeriden
38950;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;112000;75;1248;Önden;Beyaz;Hayýr;Galeriden
32000;Opel;Corsa;1.3 CDTI Essentia;2005;Dizel;Manuel;225000;70;1248;Önden;Beyaz;Evet;Galeriden
44750;Opel;Corsa;1.4 Twinport Active;2014;Benzin;Otomatik;24000;100;1364;Önden;Beyaz;Hayýr;Galeriden
44000;Opel;Corsa;1.2 Twinport Essentia;2012;Benzin;Manuel;70000;85;1229;Önden;Beyaz;Hayýr;Galeriden
21000;Opel;Corsa;1.4 CD;1998;Benzin & LPG;Otomatik;196000;90;1389;Önden;Mavi;Evet;Sahibinden
34000;Opel;Corsa;1.4 Enjoy;2007;Benzin & LPG;Manuel;146000;90;1364;Önden;Gümüþ Gri;Hayýr;Sahibinden
28500;Opel;Corsa;1.2 Enjoy;2003;Benzin;Yarý Otomatik;199900;75;1199;Önden;Þampanya;Hayýr;Galeriden
43500;Opel;Corsa;1.2 Twinport Essentia;2014;Benzin;Manuel;104000;85;1229;Önden;Gümüþ Gri;Hayýr;Galeriden
39250;Opel;Corsa;1.3 CDTI Enjoy;2012;Dizel;Manuel;93000;75;1248;Önden;Siyah;Hayýr;Galeriden
39750;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;140000;75;1248;Önden;Füme;Hayýr;Galeriden
14500;Opel;Corsa;1.4 Swing;1994;Benzin & LPG;Manuel;200000;60;1389;Önden;Gri;Hayýr;Sahibinden
39250;Opel;Corsa;1.2 Twinport Enjoy;2014;Benzin;Manuel;62000;76;1200;Önden;Füme;Hayýr;Galeriden
36750;Opel;Corsa;1.4 Enjoy;2009;Benzin;Manuel;92000;90;1364;Önden;Gümüþ Gri;Hayýr;Galeriden
41500;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;145000;75;1248;Önden;Beyaz;Hayýr;Galeriden
18500;Opel;Corsa;1.3 CDTI Cosmo;2004;Dizel;Manuel;255000;70;1248;Önden;Beyaz;Hayýr;Sahibinden
35000;Opel;Corsa;1.2 Twinport Enjoy;2006;Benzin;Manuel;71000;51;1200;Önden;Beyaz;Hayýr;Sahibinden
22000;Opel;Corsa;1.4 Comfort;2001;Benzin & LPG;Manuel;153000;76;1201;Önden;Yeþil;Hayýr;Sahibinden
21000;Opel;Corsa;1.7 DTI Comfort;2003;Dizel;Manuel;188250;76;1601;Önden;Beyaz;Hayýr;Galeriden
56750;Opel;Corsa;1.4 Color Edition;2015;Benzin;Manuel;12000;76;1201;Önden;Kýrmýzý;Hayýr;Galeriden
44500;Opel;Corsa;1.2 Enjoy;2010;Benzin;Yarý Otomatik;40000;80;1229;Önden;Gri;Hayýr;Sahibinden
14900;Opel;Corsa;1.4 Swing;1994;Benzin;Manuel;158643;60;1389;Önden;Lacivert;Evet;Galeriden
34000;Opel;Corsa;1.3 CDTI Enjoy;2013;Dizel;Manuel;169000;95;1248;Önden;Gri;Hayýr;Galeriden
42250;Opel;Corsa;1.2 Twinport Essentia;2012;Benzin;Manuel;60000;85;1229;Önden;Beyaz;Hayýr;Sahibinden
26950;Opel;Corsa;1.4 GLS;2000;Benzin & LPG;Otomatik;147000;90;1389;Önden;Sarý;Hayýr;Sahibinden
18500;Opel;Corsa;1.4 Comfort;2001;Benzin & LPG;Manuel;247000;90;1389;Önden;Yeþil;Hayýr;Sahibinden
46500;Opel;Corsa;1.3 CDTI Essentia;2014;Dizel;Manuel;54000;75;1248;Önden;Beyaz;Evet;Galeriden
54000;Opel;Corsa;1.4 Essentia;2015;Benzin;Yarý Otomatik;24000;90;1398;Önden;Füme;Hayýr;Galeriden
41400;Opel;Corsa;1.2 Twinport Enjoy;2012;Benzin;Manuel;79000;76;1200;Önden;Beyaz;Evet;Galeriden
9900;Opel;Corsa;1.4 Sport;1993;Benzin & LPG;Manuel;195000;82;1389;Önden;Siyah;Hayýr;Galeriden
63500;Opel;Corsa;1.4 Color Edition;2016;Benzin;Yarý Otomatik;19000;90;1398;Önden;Beyaz;Evet;Galeriden
35250;Opel;Corsa;1.3 CDTI Enjoy;2008;Dizel;Manuel;262850;75;1248;Önden;Lacivert;Hayýr;Sahibinden
29750;Opel;Corsa;1.2 Essentia;2004;Benzin;Yarý Otomatik;76000;75;1199;Önden;Gri;Evet;Galeriden
22500;Opel;Corsa;1.3 CDTI Cosmo;2004;Dizel;Manuel;270000;70;1248;Önden;Gri;Hayýr;Sahibinden
62000;Opel;Corsa;1.4 Enjoy;2016;Benzin;Yarý Otomatik;13000;90;1398;Önden;Beyaz;Evet;Sahibinden
49750;Opel;Corsa;1.3 CDTI Color Edition;2011;Dizel;Manuel;49000;75;1248;Önden;Beyaz;Hayýr;Sahibinden
45750;Opel;Corsa;1.3 CDTI Essentia;2014;Dizel;Manuel;145000;75;1248;Önden;Beyaz;Evet;Galeriden
21000;Opel;Corsa;1.3 CDTI Cosmo;2006;Dizel;Manuel;161000;70;1248;Önden;Beyaz;Hayýr;Sahibinden
20900;Opel;Corsa;1.7 DTI Comfort;2003;Dizel;Manuel;266000;51;1601;Önden;Beyaz;Hayýr;Sahibinden
53750;Opel;Corsa;1.4 Twinport Essentia;2012;Benzin;Otomatik;10000;100;1364;Önden;Gümüþ Gri;Evet;Galeriden
41900;Opel;Corsa;1.2 Twinport Essentia;2013;Benzin;Manuel;13000;85;1229;Önden;Siyah;Evet;Galeriden
22750;Opel;Corsa;1.4 Swing;1998;Benzin & LPG;Otomatik;210000;90;1389;Önden;Beyaz;Hayýr;Galeriden
59000;Opel;Corsa;1.4 Essentia;2016;Benzin;Yarý Otomatik;5000;90;1398;Önden;Gri;Evet;Galeriden
11500;Opel;Corsa;1.2 Club;2000;Benzin;Manuel;183000;75;1199;Önden;Siyah;Hayýr;Sahibinden
31500;Opel;Corsa;1.2 Essentia;2008;Benzin;Manuel;183000;80;1229;Önden;Kýrmýzý;Hayýr;Galeriden
47000;Opel;Corsa;1.2 Twinport Essentia;2014;Benzin;Yarý Otomatik;58000;85;1229;Önden;Beyaz;Hayýr;Galeriden
32000;Opel;Corsa;1.3 CDTI Essentia;2008;Dizel;Manuel;184420;75;1248;Önden;Beyaz;Hayýr;Sahibinden
18500;Opel;Corsa;1.2 Swing;2000;Benzin;Manuel;173000;65;1199;Önden;Sarý;Hayýr;Galeriden
46000;Opel;Corsa;1.3 CDTI Enjoy;2012;Dizel;Manuel;106000;75;1248;Önden;Siyah;Hayýr;Sahibinden
20900;Opel;Corsa;1.4 Swing;1998;Benzin;Otomatik;129000;60;1389;Önden;Gri;Hayýr;Sahibinden
51500;Opel;Corsa;1.3 CDTI Active;2014;Dizel;Manuel;90000;95;1248;Önden;Beyaz;Hayýr;Sahibinden
49500;Opel;Corsa;1.4 Twinport Essentia;2013;Benzin;Otomatik;81000;100;1364;Önden;Kahverengi;Hayýr;Galeriden
25500;Opel;Corsa;1.7 DTI Comfort;2003;Dizel;Manuel;226500;76;1601;Önden;Mavi;Hayýr;Sahibinden
42500;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;110000;75;1248;Önden;Beyaz;Hayýr;Sahibinden
21750;Opel;Corsa;1.7 DTI Comfort;2003;Dizel;Manuel;187000;51;1601;Önden;Beyaz;Hayýr;Galeriden
56750;Opel;Corsa;1.4 Essentia;2016;Benzin & LPG;Otomatik;25000;101;1401;Önden;Siyah;Evet;Sahibinden
14000;Opel;Corsa;1.2 City;1994;Benzin & LPG;Manuel;141000;45;1196;Önden;Turkuaz;Hayýr;Sahibinden
37650;Opel;Corsa;1.3 CDTI Essentia;2010;Dizel;Manuel;117400;75;1248;Önden;Beyaz;Hayýr;Sahibinden
32500;Opel;Corsa;1.4 Comfort;2002;Benzin & LPG;Otomatik;97000;90;1389;Önden;Beyaz;Hayýr;Sahibinden
23250;Opel;Corsa;1.0 Essentia;2004;Benzin;Manuel;188000;60;998;Önden;Gri;Hayýr;Sahibinden
34000;Opel;Corsa;1.3 CDTI Essentia;2007;Dizel;Manuel;171000;75;1248;Önden;Gümüþ Gri;Hayýr;Sahibinden
43000;Opel;Corsa;1.3 CDTI Enjoy;2012;Dizel;Manuel;115000;75;1248;Önden;Kahverengi;Hayýr;Galeriden
43950;Opel;Corsa;1.4 Twinport Enjoy;2009;Benzin;Otomatik;107000;90;1364;Önden;Mavi;Hayýr;Galeriden
42000;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;104500;75;1248;Önden;Beyaz;Hayýr;Sahibinden
45500;Opel;Corsa;1.3 CDTI Enjoy;2012;Dizel;Manuel;78000;75;1248;Önden;Mavi;Hayýr;Sahibinden
30000;Opel;Corsa;1.2 Enjoy;2005;Benzin;Manuel;126000;80;1229;Önden;Gri;Hayýr;Sahibinden
30500;Opel;Corsa;1.4 Silverline;2006;Benzin & LPG;Manuel;122600;90;1364;Önden;Mavi;Hayýr;Sahibinden
31400;Opel;Corsa;1.4 Elegance;2002;Benzin;Otomatik;92000;90;1389;Önden;Kýrmýzý;Hayýr;Galeriden
47500;Opel;Corsa;1.4 Twinport Essentia;2015;Benzin;Otomatik;42196;100;1364;Önden;Kýrmýzý;Hayýr;Galeriden
28750;Opel;Corsa;1.3 CDTI Essentia;2008;Dizel;Manuel;213000;75;1248;Önden;Beyaz;Hayýr;Galeriden
53500;Opel;Corsa;1.4 Design;2015;Benzin;Otomatik;23000;76;1201;Önden;Kýrmýzý;Evet;Galeriden
73750;Opel;Corsa;1.3 CDTI Color Edition;2016;Dizel;Yarý Otomatik;13000;95;1248;Önden;Füme;Evet;Galeriden
40000;Opel;Corsa;1.3 CDTI Enjoy;2010;Dizel;Manuel;63000;75;1248;Önden;Siyah;Hayýr;Sahibinden
22000;Opel;Corsa;1.3 CDTI Cosmo;2003;Dizel;Manuel;236000;70;1248;Önden;Beyaz;Hayýr;Galeriden
41000;Opel;Corsa;1.4 Enjoy;2008;Benzin;Otomatik;67000;90;1364;Önden;Gri;Evet;Galeriden
52000;Opel;Corsa;1.2 Essentia;2007;Benzin;Yarý Otomatik;45000;76;1200;Önden;Beyaz;Hayýr;Sahibinden
46900;Opel;Corsa;1.4 Twinport Active;2013;Benzin;Otomatik;79000;100;1364;Önden;Beyaz;Hayýr;Galeriden
40000;Opel;Corsa;1.2 Twinport Essentia;2007;Benzin;Yarý Otomatik;123000;80;1229;Önden;Beyaz;Hayýr;Galeriden
22250;Opel;Corsa;1.4 GLS;1999;Benzin & LPG;Manuel;168000;90;1389;Önden;Lacivert;Hayýr;Galeriden
53000;Opel;Corsa;1.2 Twinport Active;2014;Benzin;Yarý Otomatik;81000;85;1229;Önden;Lacivert;Hayýr;Galeriden
43500;Opel;Corsa;1.4 Twinport Essentia;2012;Benzin;Otomatik;113000;100;1364;Önden;Gümüþ Gri;Hayýr;Galeriden
19500;Opel;Corsa;1.7 DTI Comfort;2003;Dizel;Manuel;238000;75;1686;Önden;Beyaz;Hayýr;Galeriden
24000;Opel;Corsa;1.4 GLS;2000;Benzin & LPG;Otomatik;190360;90;1389;Önden;Gümüþ Gri;Hayýr;Sahibinden
64500;Opel;Corsa;1.4 Color Edition;2015;Benzin;Otomatik;32000;76;1201;Önden;Beyaz;Evet;Sahibinden
46750;Opel;Corsa;1.4 Twinport Essentia;2013;Benzin;Otomatik;82000;100;1364;Önden;Siyah;Hayýr;Galeriden
41250;Opel;Corsa;1.3 CDTI Essentia;2012;Dizel;Manuel;112000;75;1248;Önden;Beyaz;Hayýr;Sahibinden
29750;Opel;Corsa;1.2 Enjoy;2008;Benzin & LPG;Manuel;186000;76;1200;Önden;Siyah;Hayýr;Galeriden
46650;Opel;Corsa;1.2 Twinport Essentia;2012;Benzin;Yarý Otomatik;33200;85;1229;Önden;Gri;Hayýr;Galeriden
18500;Opel;Corsa;1.4 GLS;1999;Benzin & LPG;Manuel;133000;90;1389;Önden;Kýrmýzý;Hayýr;Galeriden
22000;Opel;Corsa;1.4 GLS;1999;Benzin & LPG;Manuel;208000;90;1389;Önden;Beyaz;Hayýr;Galeriden
40700;Opel;Corsa;1.2 Twinport Essentia;2011;Benzin & LPG;Manuel;49000;76;1201;Önden;Siyah;Hayýr;Sahibinden
24000;Opel;Corsa;1.7 DTI Comfort;2003;Dizel;Manuel;190000;51;1601;Önden;Beyaz;Hayýr;Sahibinden
49500;Opel;Corsa;1.4 Color Edition;2015;Benzin;Manuel;17000;90;1398;Önden;Gri;Evet;Sahibinden
26999;Opel;Corsa;1.4 Cosmo;2004;Benzin & LPG;Manuel;192000;90;1364;Önden;Gümüþ Gri;Hayýr;Sahibinden
7950;Opel;Corsa;1.6 GSi;1994;Benzin;Manuel;120000;101;1401;Önden;Gümüþ Gri;Hayýr;Galeriden
14000;Opel;Corsa;1.4 Swing;1993;Benzin;Manuel;255000;60;1389;Önden;Kýrmýzý;Hayýr;Sahibinden
35000;Opel;Corsa;1.4 Enjoy;2007;Benzin;Manuel;76000;90;1364;Önden;Gri;Hayýr;Sahibinden
46500;Opel;Corsa;1.4 Twinport Essentia;2013;Benzin;Otomatik;73000;100;1364;Önden;Mavi;Evet;Galeriden
16750;Opel;Corsa;1.3 CDTI Cosmo;2004;Dizel;Manuel;330000;70;1248;Önden;Beyaz;Hayýr;Galeriden
16000;Opel;Corsa;1.3 CDTI Cosmo;2004;Dizel;Manuel;196000;70;1248;Önden;Beyaz;Hayýr;Galeriden
61500;Opel;Corsa;1.4 Essentia;2017;Benzin;Otomatik;14000;90;1398;Önden;Beyaz;Evet;Galeriden
23000;Opel;Corsa;1.4 GLS;1998;Benzin & LPG;Otomatik;126000;76;1201;Önden;Yeþil;Evet;Galeriden
39750;Opel;Corsa;1.3 CDTI Essentia;2011;Dizel;Manuel;188000;75;1248;Önden;Gümüþ Gri;Evet;Galeriden
19600;Opel;Corsa;1.2 Swing;1999;Benzin & LPG;Manuel;205000;65;1199;Önden;Kýrmýzý;Hayýr;Sahibinden
46300;Opel;Corsa;1.2 Twinport Active;2014;Benzin;Manuel;28000;85;1229;Önden;Kahverengi;Hayýr;Sahibinden
30500;Opel;Corsa;1.2 Essentia;2010;Benzin;Manuel;128752;80;1229;Önden;Gri;Hayýr;Sahibinden
49650;Opel;Corsa;1.4 Twinport Essentia;2012;Benzin & LPG;Otomatik;90000;100;1364;Önden;Lacivert;Hayýr;Sahibinden
41500;Opel;Corsa;1.4 Twinport Active;2013;Benzin & LPG;Otomatik;35000;100;1364;Önden;Gri;Hayýr;Sahibinden
31500;Opel;Corsa;1.2 Essentia;2005;Benzin;Yarý Otomatik;150000;75;1199;Önden;Beyaz;Hayýr;Galeriden
24000;Opel;Corsa;1.7 DTI Comfort;2003;Dizel;Manuel;20000;75;1686;Önden;Kýrmýzý;Hayýr;Galeriden
41850;Opel;Corsa;1.2 Twinport Essentia;2009;Benzin;Yarý Otomatik;73500;80;1229;Önden;Mavi;Hayýr;Sahibinden
42500;Opel;Corsa;1.3 CDTI Enjoy;2011;Dizel;Manuel;123000;95;1248;Önden;Kýrmýzý;Hayýr;Sahibinden
54500;Opel;Corsa;1.4 Twinport Enjoy;2013;Benzin;Otomatik;35000;100;1364;Önden;Gri;Hayýr;Sahibinden
47000;Opel;Corsa;1.2 Twinport Essentia;2013;Benzin;Manuel;13200;85;1229;Önden;Siyah;Evet;Sahibinden
43500;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;67550;75;1248;Önden;Gümüþ Gri;Hayýr;Sahibinden
52000;Opel;Corsa;1.4 Twinport Enjoy 111;2010;Benzin;Otomatik;15700;76;1201;Önden;Gri;Evet;Sahibinden
20500;Opel;Corsa;1.4 GLS;1998;Benzin & LPG;Manuel;243000;76;1201;Önden;Gümüþ Gri;Hayýr;Galeriden
39750;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;139800;75;1248;Önden;Gümüþ Gri;Hayýr;Galeriden
24000;Opel;Corsa;1.3 CDTI Sport;2008;Dizel;Manuel;196000;90;1248;Önden;Beyaz;Hayýr;Sahibinden
18250;Opel;Corsa;1.4 Swing;1997;Benzin & LPG;Manuel;203000;90;1389;Önden;Yeþil;Evet;Galeriden
30750;Opel;Corsa;1.2 Twinport Essentia;2013;Benzin;Manuel;109000;85;1229;Önden;Gri;Hayýr;Sahibinden
47750;Opel;Corsa;1.4 Twinport Essentia;2013;Benzin;Otomatik;80000;100;1364;Önden;Siyah;Hayýr;Galeriden
23750;Opel;Corsa;1.4 GLS;1999;Benzin & LPG;Otomatik;146000;90;1389;Önden;Beyaz;Hayýr;Sahibinden
30000;Opel;Corsa;1.3 CDTI Enjoy;2004;Dizel;Manuel;198000;70;1248;Önden;Gri;Hayýr;Sahibinden
26800;Opel;Corsa;1.2 Essentia;2005;Benzin;Manuel;128000;80;1229;Önden;Lacivert;Evet;Sahibinden
42750;Opel;Corsa;1.3 CDTI Enjoy;2011;Dizel;Manuel;55000;75;1248;Önden;Siyah;Hayýr;Galeriden
33000;Opel;Corsa;1.3 CDTI Enjoy;2005;Dizel;Manuel;169000;70;1248;Önden;Kýrmýzý;Hayýr;Sahibinden
42500;Opel;Corsa;1.2 Twinport Essentia;2012;Benzin;Manuel;36500;85;1229;Önden;Gümüþ Gri;Hayýr;Galeriden
37500;Opel;Corsa;1.3 CDTI Essentia;2012;Dizel;Manuel;160000;75;1248;Önden;Beyaz;Evet;Sahibinden
25000;Opel;Corsa;1.2 Essentia;2004;Benzin;Manuel;63000;75;1199;Önden;Gümüþ Gri;Hayýr;Galeriden
26900;Opel;Corsa;1.2 Essentia;2005;Benzin;Manuel;93000;80;1229;Önden;Mavi;Evet;Sahibinden
62500;Opel;Corsa;1.4 Design;2016;Benzin;Otomatik;27500;90;1398;Önden;Beyaz;Evet;Galeriden
33250;Opel;Corsa;1.4 Enjoy;2007;Benzin;Manuel;156000;90;1364;Önden;Lacivert;Hayýr;Sahibinden
40500;Opel;Corsa;1.2 Essentia;2013;Benzin;Manuel;54000;76;1200;Önden;Gri;Hayýr;Sahibinden
18500;Opel;Corsa;1.2 Swing;2000;Benzin;Manuel;180000;65;1199;Önden;Kýrmýzý;Hayýr;Sahibinden
35000;Opel;Corsa;1.2 Comfort;2011;Benzin;Manuel;166000;76;1201;Önden;Füme;Hayýr;Sahibinden
57500;Opel;Corsa;1.4 Color Edition;2015;Benzin;Otomatik;53000;76;1201;Önden;Sarý;Evet;Galeriden
45250;Opel;Corsa;1.4 Enjoy;2008;Benzin;Otomatik;37300;90;1364;Önden;Kýrmýzý;Hayýr;Sahibinden
20900;Opel;Corsa;1.4 GLS;1997;Benzin;Manuel;132472;51;1201;Önden;Beyaz;Hayýr;Galeriden
23500;Opel;Corsa;1.4 Enjoy;2003;Benzin & LPG;Manuel;247000;90;1364;Önden;Siyah;Hayýr;Galeriden
27250;Opel;Corsa;1.3 CDTI Essentia;2006;Dizel;Manuel;198000;70;1248;Önden;Mavi;Hayýr;Galeriden
43000;Opel;Corsa;1.3 CDTI Enjoy;2012;Dizel;Manuel;119000;95;1248;Önden;Lacivert;Hayýr;Galeriden
21500;Opel;Corsa;1.4 Comfort;2001;Benzin;Manuel;168000;90;1389;Önden;Turuncu;Hayýr;Sahibinden
43500;Opel;Corsa;1.3 CDTI Essentia;2012;Dizel;Manuel;165000;76;1201;Önden;Beyaz;Hayýr;Sahibinden
31500;Opel;Corsa;1.2 Twinport Essentia;2007;Benzin & LPG;Manuel;199000;76;1201;Önden;Gri;Hayýr;Sahibinden
9200;Opel;Corsa;1.4 GLS;1990;Benzin & LPG;Manuel;460000;51;1201;Önden;Kýrmýzý;Hayýr;Galeriden
33250;Opel;Corsa;1.2 Twinport Essentia;2006;Benzin;Yarý Otomatik;103000;80;1229;Önden;Gri;Hayýr;Sahibinden
31650;Opel;Corsa;1.4 Enjoy;2004;Benzin;Yarý Otomatik;160000;90;1364;Önden;Gri;Hayýr;Sahibinden
44000;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;67000;75;1248;Önden;Beyaz;Hayýr;Sahibinden
19750;Opel;Corsa;1.7 DTI Comfort;2003;Dizel;Manuel;186000;101;1601;Önden;Beyaz;Hayýr;Sahibinden
25700;Opel;Corsa;1.2 Essentia;2005;Benzin;Manuel;134350;80;1229;Önden;Gümüþ Gri;Hayýr;Sahibinden
47500;Opel;Corsa;1.2 Twinport Essentia;2013;Benzin;Yarý Otomatik;18600;85;1229;Önden;Gri;Hayýr;Galeriden
38500;Opel;Corsa;1.3 CDTI Essentia;2011;Dizel;Manuel;193900;75;1248;Önden;Beyaz;Hayýr;Galeriden
43000;Opel;Corsa;1.3 CDTI Essentia;2014;Dizel;Manuel;68000;75;1248;Önden;Beyaz;Hayýr;Galeriden
30000;Opel;Corsa;1.4 Enjoy;2005;Benzin;Yarý Otomatik;220000;90;1364;Önden;Sarý;Evet;Sahibinden
23750;Opel;Corsa;1.2 Essentia;2003;Benzin & LPG;Manuel;207000;75;1199;Önden;Gümüþ Gri;Hayýr;Sahibinden
